Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
1,20,8,2.0,Spiral,23400,8,92,7,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,14,86,12,2,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,9,91,9,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,16,84,16,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,10,90,10,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,9,91,8,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,13,87,13,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,11,89,11,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,13,87,13,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,12,88,11,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,17,83,17,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,14,86,12,2,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,18,82,18,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,12,88,11,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,13,87,13,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,4.0,Spiral,23400,30,70,30,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,4.0,Spiral,23400,21,79,21,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,4.0,Spiral,23400,21,79,21,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,4.0,Spiral,23400,26,74,25,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,4.0,Spiral,23400,33,67,33,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,4.0,Spiral,23400,21,79,21,0,1896.00000,165.32700,37.64306,13.34166,2.82147
