Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
1,10,8,8.0,ZigZag,63000,39,61,39,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,43,57,43,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,46,54,46,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,48,52,48,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,51,49,51,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,61,39,61,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,46,54,46,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,55,45,55,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,39,61,39,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,46,54,46,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,ZigZag,63000,54,46,54,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,0,100,0,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,0,100,0,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,5,95,5,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,0,100,0,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,2,98,2,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,3,97,3,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,1,99,1,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,0,100,0,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,3,97,3,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,2,98,2,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,1,99,1,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,1,99,1,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,3,97,3,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,1,99,1,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,1,99,1,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,3,97,3,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,FullRound,128400,1,99,1,0,1896.00000,165.32700,37.64306,13.34166,2.82147
