Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
2,20,8,2.0,Straight,4800,38,62,38,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,41,59,39,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,42,58,39,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,37,63,35,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,36,64,36,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,47,53,46,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,33,67,33,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,34,66,34,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,29,71,29,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,22,78,22,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,29,71,29,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,22,78,22,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,19,81,19,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,28,72,28,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,28,72,28,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,21,79,21,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,21,79,21,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,29,71,29,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,31,69,31,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,28,72,28,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,29,71,29,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,17,83,17,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,34,66,34,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,24,76,24,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,23,77,23,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Spiral,20000,26,74,26,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,39,61,39,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,32,68,30,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,41,59,40,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,33,67,32,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,39,61,37,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,38,62,36,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,41,59,40,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,38,62,37,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,36,64,36,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,39,61,37,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,45,55,39,6,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,38,62,38,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,37,63,36,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,33,67,31,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,41,59,39,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,38,62,38,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,39,61,38,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,38,62,38,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,43,57,43,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,6.0,Straight,4800,35,65,33,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,8,92,7,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,12,88,12,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,17,83,11,6,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,12,88,10,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,8,92,7,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,15,85,13,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,16,84,12,4,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,13,87,11,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,13,87,9,4,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,7,93,5,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,13,87,12,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,17,83,14,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,15,85,13,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,10,90,6,4,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,9,91,8,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,9,91,7,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,5,95,5,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,9,91,8,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,11,89,8,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Spiral,16600,9,91,9,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,30,70,24,6,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,21,79,17,4,878.00000,151.42865,66.48308,41.03657,1.62009
