Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
3,30,8,2.0,Straight,5600,13,87,13,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,12,88,12,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,13,87,13,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,17,83,17,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,16,84,16,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,13,87,13,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,10,90,10,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,11,89,10,1,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,9,91,9,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,14,86,14,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,15,85,15,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,17,83,17,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,23,77,23,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,20,80,20,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,26,74,26,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,19,81,19,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,19,81,19,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,19,81,19,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,26,74,25,1,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,11,89,11,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,20,80,20,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,25,75,25,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,26,74,26,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,14,86,14,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,20,80,20,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,17,83,17,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,19,81,19,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,20,80,20,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,22,78,22,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,17,83,17,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,20,80,20,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,6.0,Straight,5600,16,84,16,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,Straight,2400,57,43,46,11,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,53,47,45,8,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,53,47,42,11,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,59,41,47,12,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,52,48,42,10,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,60,40,50,10,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,54,46,47,7,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,58,42,45,13,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,47,53,40,7,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,49,51,41,8,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,51,49,42,9,1311.50000,139.63488,38.18377,23.08679,1.65392
